president,num_rel,num_abs,year,exec_order_signed_date,title,start_date,num,days_in_office
Herbert Hoover,845,5914,1932,1932-08-26,"Long Lake Migratory Bird Refuge, N. Dakota, Enlargement",1929-03-04,31,1272
Herbert Hoover,846,5915,1932,1932-08-31,"California, Restoration of Lands Withdrawn for Power Site Reserve No. 471",1929-03-04,31,1277
Herbert Hoover,847,5916,1932,1932-09-02,"California, Restoration of Lands Withdrawn for Power Site Reserves No. 130, 238, and 387",1929-03-04,31,1279
Herbert Hoover,848,5917,1932,1932-09-02,"Albert D. Davis, Exemption from Compulsory Retirement",1929-03-04,31,1279
Herbert Hoover,849,5918,1932,1932-09-07,"Civil Service Commission, Authorization to Test the Qualifications of Applicants to the United States Military and Naval Academies",1929-03-04,31,1284
Herbert Hoover,850,5919,1932,1932-09-08,"Oregon, Restoration of Lands Withdrawn for Power Site Reserve No. 661",1929-03-04,31,1285
Herbert Hoover,851,5920,1932,1932-09-15,"New Mexico, Land Withdrawal for Resurvey",1929-03-04,31,1292
Herbert Hoover,852,5921,1932,1932-09-15,"Retirement, Compulsory, Exemption of Certain Individuals",1929-03-04,31,1292
Herbert Hoover,853,5922,1932,1932-09-17,"Civil Service Rules, Schedule B, Amendment",1929-03-04,31,1294
Herbert Hoover,854,5923,1932,1932-09-20,"Oregon, Land Withdrawal for Resurvey",1929-03-04,31,1297
Herbert Hoover,855,5924,1932,1932-09-20,"Federal Employees, Dropped or Furloughed for Reduction of Force, Priority in the Filling of Vacancies",1929-03-04,31,1297
Herbert Hoover,856,5925,1932,1932-09-21,"Idaho, Transfer of Lands from Boise and Challis National Forests to Sawtooth National Forest and from Sawtooth National Forest to Boise National Forest",1929-03-04,31,1298
Herbert Hoover,857,5926,1932,1932-09-23,"Idaho, Restoration of Lands Withdrawn for Power Site Reserves No. 102, 295, and 668",1929-03-04,31,1300
Herbert Hoover,858,5927,1932,1932-09-28,"California, Restoration of Lands Withdrawn for Power Site Reserve No. 706",1929-03-04,31,1305
Herbert Hoover,859,5928,1932,1932-09-29,"La Pine Administrative Site, Oreg., Lands Reserved for the Forest Service for the Administration of Deschutes National Forest",1929-03-04,31,1306
Herbert Hoover,860,5929,1932,1932-10-01,"Wisconsin, Land Withdrawal for Classification and Possible Inclusion in a National Forest",1929-03-04,31,1308
Herbert Hoover,861,5930,1932,1932-10-06,"Civil Service Rules, Schedule A, Subdivision VII, Amendment",1929-03-04,31,1313
Herbert Hoover,862,5931,1932,1932-10-08,"Round Top Military Reservation, Hawaii, Restoration of Lands Withdrawn for Right-of-way and Withdrawal of Other Lands for a Right-of-way",1929-03-04,31,1315
Herbert Hoover,863,5932,1932,1932-10-10,"New Mexico, Revocation of Lands Withdrawn for Resurvey and Such Lands Opened to Entry",1929-03-04,31,1317
Herbert Hoover,864,5933,1932,1932-10-10,"Wyoming, Revocation of Lands Withdrawn for Resurvey and Such Lands Opened to Entry",1929-03-04,31,1317
Herbert Hoover,865,5934,1932,1932-10-12,"Colorado, Revocation of Lands Withdrawn for Resurvey and Such Lands Opened to Entry",1929-03-04,31,1319
Herbert Hoover,866,5935,1932,1932-10-14,"Wyoming, Revocation of Lands Withdrawn for Resurvey and Such Lands Opened to Entry",1929-03-04,31,1321
Herbert Hoover,867,5936,1932,1932-10-18,"California, Land Withdrawal for Classification and Possible Inclusion in a National Forest",1929-03-04,31,1325
Herbert Hoover,868,5937,1932,1932-10-18,"Idaho, Restoration of Lands Withdrawn for Power Site Reserves No. 8 and 223",1929-03-04,31,1325
Herbert Hoover,869,5938,1932,1932-10-24,"Harney National Forest, S. Dak., Enlargement",1929-03-04,31,1331
Herbert Hoover,870,5939,1932,1932-10-25,"New Mexico, Revocation of Lands Withdrawn for Resurvey",1929-03-04,31,1332
Herbert Hoover,871,5940,1932,1932-10-26,"William Bertrand Acker, Exemption from Compulsory Retirement",1929-03-04,31,1333
Herbert Hoover,872,5941,1932,1932-10-26,"New Mexico, Restoration of Lands Withdrawn for Power Site Reserve No. 65",1929-03-04,31,1333
Herbert Hoover,873,5942,1932,1932-10-29,"New Mexico, Land Withdrawal for Resurvey",1929-03-04,31,1336
Herbert Hoover,874,5943,1932,1932-10-29,"Colorado, Revocation of Lands Withdrawn for Resurvey and Such Lands Opened to Entry",1929-03-04,31,1336
Herbert Hoover,875,5944,1932,1932-11-01,"Nevada, Revocation of Lands Withdrawn for Resurvey and Such Lands Opened to Entry",1929-03-04,31,1339
Herbert Hoover,876,5945,1932,1932-11-03,"Tule Lake Wildlife Refuge, Calif., Establishment",1929-03-04,31,1341
Herbert Hoover,877,5946,1932,1932-11-16,"Retirement, Compulsory, Exemption of Certain Individuals",1929-03-04,31,1354
Herbert Hoover,878,5947,1932,1932-11-16,"Tongass National Forest, Alaska, Exclusion of Lands From, and Such Lands Opened to Entry",1929-03-04,31,1354
Herbert Hoover,879,5948,1932,1932-11-16,"Michigan, Modification of Lands Withdrawn Pending Legislation to Permit the State to Select Lands",1929-03-04,31,1354
Herbert Hoover,880,5949,1932,1932-11-16,"Montana and Wyoming, Land Withdrawal for an Approach Road to Yellowstone National Park",1929-03-04,31,1354
Herbert Hoover,881,5950,1932,1932-11-19,"Tongass National Forest, Alaska, Exclusion of Lands From, and Such Lands Opened to Entry",1929-03-04,31,1357
Herbert Hoover,882,5951,1932,1932-11-22,"George R. Wales, Exemption from Compulsory Retirement",1929-03-04,31,1360
Herbert Hoover,883,5952,1932,1932-11-23,"Army Rations, Kinds and Proportions",1929-03-04,31,1361
Herbert Hoover,884,5953,1932,1932-11-23,"Indian Reservations, Extension of Trust Period on Allotments",1929-03-04,31,1361
Herbert Hoover,885,5954,1932,1932-11-26,"Retirement, Compulsory, Exemption of Certain Individuals",1929-03-04,31,1364
Herbert Hoover,886,5955,1932,1932-11-30,"Gertrude Lamb, Extension of Trust Period on Allotment",1929-03-04,31,1368
Herbert Hoover,887,5956,1932,1932-12-01,"Instructions to Diplomatic Officers, Granting of Unsanctioned Political Asylum, Regulations",1929-03-04,31,1369
Herbert Hoover,888,5957,1932,1932-12-07,"New Mexico, Restoration of Lands Withdrawn for Power Site Reserve No. 547",1929-03-04,31,1375
Herbert Hoover,889,5958,1932,1932-12-08,"Arizona, Land Withdrawal for Resurvey",1929-03-04,31,1376
Herbert Hoover,890,5959,1932,1932-12-09,"Administrative Accounting, Auditing, and Business Methods, Consolidation and Coordination of Governmental Activities",1929-03-04,31,1377
Herbert Hoover,891,5960,1932,1932-12-09,"United States Commerce, Consolidation and Coordination of Governmental Activities",1929-03-04,31,1377
Herbert Hoover,892,5961,1932,1932-12-09,"Labor Activities, Consolidation and Coordination of Governmental Activities",1929-03-04,31,1377
Herbert Hoover,893,5962,1932,1932-12-09,"Interior Department, Consolidation and Grouping of Education, Health, and Recreation Activities",1929-03-04,31,1377
Herbert Hoover,894,5963,1932,1932-12-09,"Land Utilization Agencies, Consolidation and Grouping in the Agriculture Department",1929-03-04,31,1377
Herbert Hoover,895,5964,1932,1932-12-09,"Public Works Activities, Consolidation and Grouping in the Interior Department",1929-03-04,31,1377
Herbert Hoover,896,5965,1932,1932-12-09,"Merchant Marine Activities, Consolidation and Grouping in the Commerce Department",1929-03-04,31,1377
Herbert Hoover,897,5966,1932,1932-12-09,"Coast Guard Service, Unification of the Border Patrols, Combining of the Immigration Border Patrol and the Customs Border Patrol",1929-03-04,31,1377
Herbert Hoover,898,5967,1932,1932-12-09,"Veterans' Administration, Transfer of Certain Functions to the Justice Department",1929-03-04,31,1377
Herbert Hoover,899,5968,1932,1932-12-09,"Alien Property Custodian, Transfer of Duties, Powers, and Functions to the Justice Department",1929-03-04,31,1377
Herbert Hoover,900,5969,1932,1932-12-09,"Employees' Compensation Commission, Transfer of Certain Functions to the Civil Service Commission",1929-03-04,31,1377
Herbert Hoover,901,5970,1932,1932-12-13,"Income Tax Returns, Inspection",1929-03-04,31,1381
Herbert Hoover,902,5971,1932,1932-12-14,"Utah, Revocation of Lands Withdrawn Pending Adjustment of Claims",1929-03-04,31,1382
Herbert Hoover,903,5972,1932,1932-12-15,"Geraldine Rollins, Exemption from Civil Service Rules on Appointment",1929-03-04,31,1383
Herbert Hoover,904,5973,1932,1932-12-15,"Consular Regulations, Amendment",1929-03-04,31,1383
Herbert Hoover,905,5974,1932,1932-12-16,"Civil Service Rules, Schedule A, Subdivision III, Amendment",1929-03-04,31,1384
Herbert Hoover,906,5975,1932,1932-12-16,"Oklahoma, Transfer of a Lot from the Custody of the Interior Department to the Treasury Department for a Federal Building Site",1929-03-04,31,1384
Herbert Hoover,907,5976,1932,1932-12-16,"Washington, Land Withdrawal for Greenleaf Mountain Lookout Site",1929-03-04,31,1384
Herbert Hoover,908,5977,1932,1932-12-19,"Executive Departments and Agencies, Closing in the District of Columbia, December 24 and 31, 1932",1929-03-04,31,1387
Herbert Hoover,909,5978,1932,1932-12-19,"California, Revocation of Lands Withdrawn for Resurvey and Such Lands Opened to Entry",1929-03-04,31,1387
Herbert Hoover,910,5979,1932,1932-12-19,"New Mexico, Revocation of Lands Withdrawn for Resurvey",1929-03-04,31,1387
Herbert Hoover,911,5980,1932,1932-12-22,"Oregon and California Railroad Grant Lands, Modification, Authorization to the Interior Department to Withdraw Lands for Air Navigation Facilities",1929-03-04,31,1390
Herbert Hoover,912,5981,1932,1932-12-22,"John T. Crowley, Exemption from Compulsory Retirement",1929-03-04,31,1390
Herbert Hoover,913,5982,1932,1932-12-22,"Charles J. Harlow, Exemption from Compulsory Retirement",1929-03-04,31,1390
Herbert Hoover,914,5983,1932,1932-12-23,"California, Revocation of Lands Withdrawn for Classification and Pending Legislation",1929-03-04,31,1391
Herbert Hoover,915,5984,1932,1932-12-23,"Civil Service Rule VII, Section 1, Paragraph a, Amendment",1929-03-04,31,1391
Herbert Hoover,916,5985,1933,1933-01-03,"Montana, Restoration of Coal Land Withdrawal, Montana No. 1",1929-03-04,31,1402
Herbert Hoover,917,5986,1933,1933-01-03,"James W. Higgins, Jr., Exemption from Civil Service Rules on Appointment",1929-03-04,31,1402
Herbert Hoover,918,5987,1933,1933-01-04,"California, Revocation of Lands Withdrawn for Air Mail Beacon Sites and Landing Fields",1929-03-04,31,1403
Herbert Hoover,919,5988,1933,1933-01-05,"Retirement, Compulsory, Exemption of Certain Individuals",1929-03-04,31,1404
Herbert Hoover,920,5989,1933,1933-01-05,"Charles Orrin Townsend, Exemption from Compulsory Retirement",1929-03-04,31,1404
Herbert Hoover,921,5990,1933,1933-01-09,"Colorado, Land Withdrawal for a Forest Administrative Site",1929-03-04,31,1408
Herbert Hoover,922,5991,1933,1933-01-12,"Oregon, Transfer of Lands between Deschutes and Fremont National Forests",1929-03-04,31,1411
Herbert Hoover,923,5992,1933,1933-01-12,"Charles Carran, Exemption from Civil Service Rules on Appointment",1929-03-04,31,1411
Herbert Hoover,924,5993,1933,1933-01-13,"Baton Rouge, La., Designation as a Customs Port of Entry",1929-03-04,31,1412
Herbert Hoover,925,5994,1933,1933-01-13,"Minnesota, Land Withdrawal Pending Legislation",1929-03-04,31,1412
Herbert Hoover,926,5995,1933,1933-01-13,"Wyoming, Revocation of Lands Withdrawn for Resurvey and Such Lands Opened to Entry",1929-03-04,31,1412
Herbert Hoover,927,5996,1933,1933-01-13,"Wyoming, Revocation of Lands Withdrawn for Resurvey and Such Lands Opened to Entry",1929-03-04,31,1412
Herbert Hoover,928,5997,1933,1933-01-17,"Dirrelle Chancy, Exemption from Civil Service Rules on Appointment",1929-03-04,31,1416
Herbert Hoover,929,5998,1933,1933-01-17,"Charles Gallagher, Exemption from Civil Service Rules on Appointment",1929-03-04,31,1416
Herbert Hoover,930,5999,1933,1933-01-17,"Martha Owczarzak, Exemption from Civil Service Rules on Appointment",1929-03-04,31,1416
Herbert Hoover,931,6000,1933,1933-01-18,"Josephine Horigan, Exemption from Civil Service Rules on Appointment",1929-03-04,31,1417
Herbert Hoover,932,6001,1933,1933-01-18,"Land offices in Little Rock, Ark., Alliance, Nebr., Cass Lake, Minn., and Gainesville, Fla., Transfer of Business to the General Land Office in Washington, D.C.",1929-03-04,31,1417
Herbert Hoover,933,6002,1933,1933-01-18,"Arizona, Land Withdrawal for an Administrative Site for the Maintenance and Operation of Gaging Stations",1929-03-04,31,1417
Herbert Hoover,934,6003,1933,1933-01-18,"Paula Gillespie, Inclusion in the Classified Service",1929-03-04,31,1417
Herbert Hoover,935,6004,1933,1933-01-19,"Oliver M. Maxam, Exemption from Compulsory Retirement",1929-03-04,31,1418
Herbert Hoover,936,6005,1933,1933-01-21,"Kathleen M. Glancy, Exemption from Civil Service Rules on Appointment",1929-03-04,31,1420
Herbert Hoover,937,6005-,1933,1933-01-21,"- Revoking Executive Order No. 3360 of November 28, 1920, Prescribing Specifications for an Official Flag for the Office of the Secretary of State",1929-03-04,31,1420
Herbert Hoover,938,6006,1933,1933-01-23,"Alaska, Land Withdrawal for Public Water Reserve No. 147",1929-03-04,31,1422
Herbert Hoover,939,6007,1933,1933-01-26,"Carl R. Shepard, Exemption from Civil Service Rules on Appointment",1929-03-04,31,1425
Herbert Hoover,940,6008,1933,1933-01-30,"Colorado, Revocation of Lands Withdrawn for Resurvey and Such Lands Opened to Entry",1929-03-04,31,1429
Herbert Hoover,941,6009,1933,1933-01-31,"California, Transfer of Jurisdiction of Lands to the Navy Department for Naval Purposes",1929-03-04,31,1430
Herbert Hoover,942,6010,1933,1933-01-31,"Panama Canal Zone, Boundary Revisions for Fort Randolph and France Field",1929-03-04,31,1430
Herbert Hoover,943,6011,1933,1933-02-01,"Tongass National Forest, Alaska, Exclusion of Lands from, and Such Lands Opened to Entry",1929-03-04,31,1431
Herbert Hoover,944,6012,1933,1933-02-01,"Utah, Land Withdrawal for an Agricultural Range Experiment Station",1929-03-04,31,1431
Herbert Hoover,945,6013,1933,1933-02-03,"Retirement, Compulsory, Exemption of Certain Individuals",1929-03-04,31,1433
Herbert Hoover,946,6014,1933,1933-02-06,"Oregon, Land Withdrawal for Resurvey",1929-03-04,31,1436
Herbert Hoover,947,6015,1933,1933-02-06,"Montana, Restoration of Coal Land Withdrawal, Montana No. 1",1929-03-04,31,1436
Herbert Hoover,948,6016,1933,1933-02-06,"Secretary of the Interior, Authorization to Issue Oil and Gas Permits and Leases on Withdrawn Oil Shale Lands",1929-03-04,31,1436
Herbert Hoover,949,6017,1933,1933-02-07,"Consular Regulations, Amendment",1929-03-04,31,1437
Herbert Hoover,950,6018,1933,1933-02-07,"Alien Property Custodian, Delegation of Further Powers under the Trading with the Enemy Act",1929-03-04,31,1437
Herbert Hoover,951,6019,1933,1933-02-07,"Oregon and Utah, Land Withdrawal for Public Water Reserve No. 148",1929-03-04,31,1437
Herbert Hoover,952,6020,1933,1933-02-09,"Richard H. Knight, Exemption from Civil Service Rules on Reinstatement",1929-03-04,31,1439
Herbert Hoover,953,6021,1933,1933-02-09,Sick Leave Regulations,1929-03-04,31,1439
Herbert Hoover,954,6022,1933,1933-02-10,"Ernest F. Moessncr, Exemption from Compulsory Retirement",1929-03-04,31,1440
Herbert Hoover,955,6022-,1933,1933-02-10,"- Harry A. McBride, Inclusion in the Classified Service",1929-03-04,31,1440
Herbert Hoover,956,6023,1933,1933-02-11,"District of Columbia, Airspace Reservation",1929-03-04,31,1441
Herbert Hoover,957,6024,1933,1933-02-11,"Edward N. Dingley, Jr., Exemption from Civil Service Rules on Reinstatement",1929-03-04,31,1441
Herbert Hoover,958,6025,1933,1933-02-14,"Montana and Wyoming, Land Withdrawal for Public Water Reserve No. 149",1929-03-04,31,1444
Herbert Hoover,959,6026,1933,1933-02-14,"Sterling L. Morelock, Exemption from Civil Service Rules on Appointment",1929-03-04,31,1444
Herbert Hoover,960,6027,1933,1933-02-14,"John Storey, Exemption from Compulsory Retirement",1929-03-04,31,1444
Herbert Hoover,961,6028,1933,1933-02-16,Appointment of Certain Individuals in the Labor Department without Compliance with Civil Service Rules,1929-03-04,31,1446
Herbert Hoover,962,6029,1933,1933-02-16,"Mary Stewart, Exemption from Civil Service Rules on Appointment",1929-03-04,31,1446
Herbert Hoover,963,6030,1933,1933-02-17,"Charles J. James, Exemption from Compulsory Retirement",1929-03-04,31,1447
Herbert Hoover,964,6031,1933,1933-02-18,"Alice W. Goodwin, Exemption from Civil Service Rules on Appointment",1929-03-04,31,1448
Herbert Hoover,965,6032,1933,1933-02-18,"Isaac Gregg, Exemption from Civil Service Rules on Appointment",1929-03-04,31,1448
Herbert Hoover,966,6033,1933,1933-02-18,"Ann F. Kammerer, Exemption from Civil Service Rules on Appointment",1929-03-04,31,1448
Herbert Hoover,967,6034,1933,1933-02-18,"Joseph A. Kinnahan, Exemption from Civil Service Rules on Appointment",1929-03-04,31,1448
Herbert Hoover,968,6035,1933,1933-02-18,"Kenneth C. Macpherson, Exemption from Civil Service Rules on Appointment",1929-03-04,31,1448
Herbert Hoover,969,6036,1933,1933-02-18,"Edmond M. Martin, Exemption from Civil Service Rules on Appointment",1929-03-04,31,1448
Herbert Hoover,970,6037,1933,1933-02-18,"Alice Mummenhoff, Exemption from Civil Service Rules on Appointment",1929-03-04,31,1448
Herbert Hoover,971,6038,1933,1933-02-20,"Laurence Gouverneur Hoes, Exemption from Civil Service Rules on Appointment",1929-03-04,31,1450
Herbert Hoover,972,6039,1933,1933-02-20,"Alaska, Revocation of Land Withdrawal and Other Lands to be Withdrawn for the Alaska Game Commission and War Department",1929-03-04,31,1450
Herbert Hoover,973,6040,1933,1933-02-20,"Oregon, Land Withdrawal for Public Water Reserve No. 150",1929-03-04,31,1450
