id,knownName,givenName,familyName,fullName,fileName,gender,birth_date,birth_country,death_date,death_country,wikipedia,wikidata,sameAs,awardYear,category,categoryFullName,sortOrder,portion,dateAwarded,prizeStatus,motivation,prizeAmount,prizeAmountAdjusted,university_affiliation,age
217,Linus Pauling,Linus,Pauling,Linus Carl Pauling,pauling,male,1901-02-28,USA,1994-08-19,USA,https://en.wikipedia.org/wiki/Linus_Pauling,"{'id': 'Q48983', 'url': 'https://www.wikidata.org/wiki/Q48983'}","['https://www.wikidata.org/wiki/Q48983', 'https://en.wikipedia.org/wiki/Linus_Pauling']",1954,Chemistry,The Nobel Prize in Chemistry,1,1,1954-11-03,received,for his research into the nature of the chemical bond and its application to the elucidation of the structure of complex substances,181647,2990839,California Institute of Technology (Caltech),53.0
625,Ernest Hemingway,Ernest,Hemingway,Ernest Miller Hemingway,hemingway,male,1899-07-21,USA,1961-07-02,USA,https://en.wikipedia.org/wiki/Ernest_Hemingway,"{'id': 'Q23434', 'url': 'https://www.wikidata.org/wiki/Q23434'}","['https://www.wikidata.org/wiki/Q23434', 'https://en.wikipedia.org/wiki/Ernest_Hemingway']",1954,Literature,The Nobel Prize in Literature,1,1,1954-10-28,received,"for his mastery of the art of narrative, most recently demonstrated in <I>The Old Man and the Sea,</I> and for the influence that he has exerted on contemporary style",181647,2990839,,55.0
515,,,,,refugees,,,,,,https://en.wikipedia.org/wiki/United_Nations_High_Commissioner_for_Refugees,"{'id': 'Q132551', 'url': 'https://www.wikidata.org/wiki/Q132551'}","['https://www.wikidata.org/wiki/Q132551', 'https://en.wikipedia.org/wiki/United_Nations_High_Commissioner_for_Refugees']",1954,Peace,The Nobel Peace Prize,1,1,1955-11-05,received,for its efforts to heal the wounds of war by providing help and protection to refugees all over the world,181647,2990839,,
61,Max Born,Max,Born,Max Born,born,male,1882-12-11,Germany,1970-01-05,West Germany,https://en.wikipedia.org/wiki/Max_Born,"{'id': 'Q58978', 'url': 'https://www.wikidata.org/wiki/Q58978'}","['https://www.wikidata.org/wiki/Q58978', 'https://en.wikipedia.org/wiki/Max_Born']",1954,Physics,The Nobel Prize in Physics,1,1/2,1954-11-03,received,"for his fundamental research in quantum mechanics, especially for his statistical interpretation of the wavefunction",181647,2990839,Edinburgh University,72.0
62,Walther Bothe,Walther,Bothe,Walther Bothe,bothe,male,1891-01-08,Germany,1957-02-08,West Germany,https://en.wikipedia.org/wiki/Walther_Bothe,"{'id': 'Q76474', 'url': 'https://www.wikidata.org/wiki/Q76474'}","['https://www.wikidata.org/wiki/Q76474', 'https://en.wikipedia.org/wiki/Walther_Bothe']",1954,Physics,The Nobel Prize in Physics,2,1/2,1954-11-03,received,for the coincidence method and his discoveries made therewith,181647,2990839,University of Heidelberg,63.0
356,John F. Enders,John F.,Enders,John Franklin Enders,enders,male,1897-02-10,USA,1985-09-08,USA,https://en.wikipedia.org/wiki/John_Franklin_Enders,"{'id': 'Q312961', 'url': 'https://www.wikidata.org/wiki/Q312961'}","['https://www.wikidata.org/wiki/Q312961', 'https://en.wikipedia.org/wiki/John_Franklin_Enders']",1954,Physiology or Medicine,The Nobel Prize in Physiology or Medicine,1,1/3,1954-10-21,received,for their discovery of the ability of poliomyelitis viruses to grow in cultures of various types of tissue,181647,2990839,Harvard Medical School,57.0
357,Thomas H. Weller,Thomas H.,Weller,Thomas Huckle Weller,weller,male,1915-06-15,USA,2008-08-23,USA,https://en.wikipedia.org/wiki/Thomas_Huckle_Weller,"{'id': 'Q310131', 'url': 'https://www.wikidata.org/wiki/Q310131'}","['https://www.wikidata.org/wiki/Q310131', 'https://en.wikipedia.org/wiki/Thomas_Huckle_Weller']",1954,Physiology or Medicine,The Nobel Prize in Physiology or Medicine,2,1/3,1954-10-21,received,for their discovery of the ability of poliomyelitis viruses to grow in cultures of various types of tissue,181647,2990839,"Research Division of Infectious Diseases, Children's Medical Center",39.0
358,Frederick C. Robbins,Frederick C.,Robbins,Frederick Chapman Robbins,robbins,male,1916-08-25,USA,2003-08-04,USA,https://en.wikipedia.org/wiki/Frederick_Chapman_Robbins,"{'id': 'Q309885', 'url': 'https://www.wikidata.org/wiki/Q309885'}","['https://www.wikidata.org/wiki/Q309885', 'https://en.wikipedia.org/wiki/Frederick_Chapman_Robbins']",1954,Physiology or Medicine,The Nobel Prize in Physiology or Medicine,3,1/3,1954-10-21,received,for their discovery of the ability of poliomyelitis viruses to grow in cultures of various types of tissue,181647,2990839,Western Reserve University,38.0
218,Vincent du Vigneaud,Vincent,du Vigneaud,Vincent du Vigneaud,vigneaud,male,1901-05-18,USA,1978-12-11,USA,https://en.wikipedia.org/wiki/Vincent_du_Vigneaud,"{'id': 'Q33128', 'url': 'https://www.wikidata.org/wiki/Q33128'}","['https://www.wikidata.org/wiki/Q33128', 'https://en.wikipedia.org/wiki/Vincent_du_Vigneaud']",1955,Chemistry,The Nobel Prize in Chemistry,1,1,1955-11-02,received,"for his work on biochemically important sulphur compounds, especially for the first synthesis of a polypeptide hormone",190214,3037703,Cornell University,54.0
626,Halldór Laxness,Halldór,Laxness,Halldór Kiljan Laxness,laxness,male,1902-04-23,Iceland,1998-02-08,Iceland,https://en.wikipedia.org/wiki/Halldór_Laxness,"{'id': 'Q80321', 'url': 'https://www.wikidata.org/wiki/Q80321'}","['https://www.wikidata.org/wiki/Q80321', 'https://en.wikipedia.org/wiki/Halldór_Laxness']",1955,Literature,The Nobel Prize in Literature,1,1,1955-10-27,received,for his vivid epic power which has renewed the great narrative art of Iceland,190214,3037703,,53.0
63,Willis E. Lamb,Willis E.,Lamb,Willis Eugene Lamb,lamb,male,1913-07-12,USA,2008-05-15,USA,https://en.wikipedia.org/wiki/Willis_Lamb,"{'id': 'Q186497', 'url': 'https://www.wikidata.org/wiki/Q186497'}","['https://www.wikidata.org/wiki/Q186497', 'https://en.wikipedia.org/wiki/Willis_Lamb']",1955,Physics,The Nobel Prize in Physics,1,1/2,1955-11-02,received,for his discoveries concerning the fine structure of the hydrogen spectrum,190214,3037703,Stanford University,42.0
64,Polykarp Kusch,Polykarp,Kusch,Polykarp Kusch,kusch,male,1911-01-26,Germany,1993-03-20,USA,https://en.wikipedia.org/wiki/Polykarp_Kusch,"{'id': 'Q184571', 'url': 'https://www.wikidata.org/wiki/Q184571'}","['https://www.wikidata.org/wiki/Q184571', 'https://en.wikipedia.org/wiki/Polykarp_Kusch']",1955,Physics,The Nobel Prize in Physics,2,1/2,1955-11-02,received,for his precision determination of the magnetic moment of the electron,190214,3037703,Columbia University,44.0
359,Hugo Theorell,Hugo,Theorell,Axel Hugo Theodor Theorell,theorell,male,1903-07-06,Sweden,1982-08-15,Sweden,https://en.wikipedia.org/wiki/Hugo_Theorell,"{'id': 'Q156480', 'url': 'https://www.wikidata.org/wiki/Q156480'}","['https://www.wikidata.org/wiki/Q156480', 'https://en.wikipedia.org/wiki/Hugo_Theorell']",1955,Physiology or Medicine,The Nobel Prize in Physiology or Medicine,1,1,1955-10-20,received,for his discoveries concerning the nature and mode of action of oxidation enzymes,190214,3037703,"Karolinska Institutet, Nobel Medical Institute",52.0
219,Sir Cyril Hinshelwood,Sir Cyril,Hinshelwood,Sir Cyril Norman Hinshelwood,hinshelwood,male,1897-05-19,United Kingdom,1967-10-09,United Kingdom,https://en.wikipedia.org/wiki/Cyril_Norman_Hinshelwood,"{'id': 'Q48986', 'url': 'https://www.wikidata.org/wiki/Q48986'}","['https://www.wikidata.org/wiki/Q48986', 'https://en.wikipedia.org/wiki/Cyril_Norman_Hinshelwood']",1956,Chemistry,The Nobel Prize in Chemistry,1,1/2,1956-11-01,received,for their researches into the mechanism of chemical reactions,200123,3057995,University of Oxford,59.0
220,Nikolay Semenov,Nikolay,Semenov,Nikolay Nikolaevich Semenov,semenov,male,1896-04-03,Russia,1986-09-25,USSR,https://en.wikipedia.org/wiki/Nikolay_Semyonov,"{'id': 'Q48990', 'url': 'https://www.wikidata.org/wiki/Q48990'}","['https://www.wikidata.org/wiki/Q48990', 'https://en.wikipedia.org/wiki/Nikolay_Semyonov']",1956,Chemistry,The Nobel Prize in Chemistry,2,1/2,1956-11-01,received,for their researches into the mechanism of chemical reactions,200123,3057995,Institute for Chemical Physics of the Academy of Sciences of the USSR,60.0
627,Juan Ramón Jiménez,Juan Ramón,Jiménez,Juan Ramón Jiménez,jimenez,male,1881-12-24,Spain,1958-05-29,Puerto Rico,https://en.wikipedia.org/wiki/Juan_Ramón_Jiménez,"{'id': 'Q131318', 'url': 'https://www.wikidata.org/wiki/Q131318'}","['https://www.wikidata.org/wiki/Q131318', 'https://en.wikipedia.org/wiki/Juan_Ramón_Jiménez']",1956,Literature,The Nobel Prize in Literature,1,1,1956-10-25,received,"for his lyrical poetry, which in Spanish language constitutes an example of high spirit and artistical purity",200123,3057995,,75.0
65,William B. Shockley,William B.,Shockley,William Bradford Shockley,shockley,male,1910-02-13,United Kingdom,1989-08-12,USA,https://en.wikipedia.org/wiki/William_Shockley,"{'id': 'Q163415', 'url': 'https://www.wikidata.org/wiki/Q163415'}","['https://www.wikidata.org/wiki/Q163415', 'https://en.wikipedia.org/wiki/William_Shockley']",1956,Physics,The Nobel Prize in Physics,1,1/3,1956-11-01,received,for their researches on semiconductors and their discovery of the transistor effect,200123,3057995,"Semiconductor Laboratory of Beckman Instruments, Inc.",46.0
66,John Bardeen,John,Bardeen,John Bardeen,bardeen,male,1908-05-23,USA,1991-01-30,USA,https://en.wikipedia.org/wiki/John_Bardeen,"{'id': 'Q949', 'url': 'https://www.wikidata.org/wiki/Q949'}","['https://www.wikidata.org/wiki/Q949', 'https://en.wikipedia.org/wiki/John_Bardeen']",1956,Physics,The Nobel Prize in Physics,2,1/3,1956-11-01,received,for their researches on semiconductors and their discovery of the transistor effect,200123,3057995,University of Illinois,48.0
67,Walter H. Brattain,Walter H.,Brattain,Walter Houser Brattain,brattain,male,1902-02-10,China,1987-10-13,USA,https://en.wikipedia.org/wiki/Walter_Houser_Brattain,"{'id': 'Q184577', 'url': 'https://www.wikidata.org/wiki/Q184577'}","['https://www.wikidata.org/wiki/Q184577', 'https://en.wikipedia.org/wiki/Walter_Houser_Brattain']",1956,Physics,The Nobel Prize in Physics,3,1/3,1956-11-01,received,for their researches on semiconductors and their discovery of the transistor effect,200123,3057995,Bell Telephone Laboratories,54.0
360,André F. Cournand,André F.,Cournand,André Frédéric Cournand,cournand,male,1895-09-24,France,1988-02-19,USA,https://en.wikipedia.org/wiki/André_Frédéric_Cournand,"{'id': 'Q271757', 'url': 'https://www.wikidata.org/wiki/Q271757'}","['https://www.wikidata.org/wiki/Q271757', 'https://en.wikipedia.org/wiki/André_Frédéric_Cournand']",1956,Physiology or Medicine,The Nobel Prize in Physiology or Medicine,1,1/3,1956-10-18,received,for their discoveries concerning heart catheterization and pathological changes in the circulatory system,200123,3057995,"Columbia University Division, Cardio-Pulmonary Laboratory, Bellevue Hospital",61.0
361,Werner Forssmann,Werner,Forssmann,Werner Forssmann,forssmann,male,1904-08-29,Germany,1979-06-01,West Germany,https://en.wikipedia.org/wiki/Werner_Forssmann,"{'id': 'Q77152', 'url': 'https://www.wikidata.org/wiki/Q77152'}","['https://www.wikidata.org/wiki/Q77152', 'https://en.wikipedia.org/wiki/Werner_Forssmann']",1956,Physiology or Medicine,The Nobel Prize in Physiology or Medicine,2,1/3,1956-10-18,received,for their discoveries concerning heart catheterization and pathological changes in the circulatory system,200123,3057995,Mainz University,52.0
362,Dickinson W. Richards,Dickinson W.,Richards,Dickinson W. Richards,richards,male,1895-10-30,USA,1973-02-23,USA,https://en.wikipedia.org/wiki/Dickinson_W._Richards,"{'id': 'Q312963', 'url': 'https://www.wikidata.org/wiki/Q312963'}","['https://www.wikidata.org/wiki/Q312963', 'https://en.wikipedia.org/wiki/Dickinson_W._Richards']",1956,Physiology or Medicine,The Nobel Prize in Physiology or Medicine,3,1/3,1956-10-18,received,for their discoveries concerning heart catheterization and pathological changes in the circulatory system,200123,3057995,Columbia University,61.0
221,Lord Todd,Lord,Todd,Lord (Alexander R.) Todd,todd,male,1907-10-02,Scotland,1997-01-10,United Kingdom,"https://en.wikipedia.org/wiki/Alexander_R._Todd,_Baron_Todd","{'id': 'Q157242', 'url': 'https://www.wikidata.org/wiki/Q157242'}","['https://www.wikidata.org/wiki/Q157242', 'https://en.wikipedia.org/wiki/Alexander_R._Todd,_Baron_Todd']",1957,Chemistry,The Nobel Prize in Chemistry,1,1,1957-10-31,received,for his work on nucleotides and nucleotide co-enzymes,208629,3056055,University of Cambridge,50.0
628,Albert Camus,Albert,Camus,Albert Camus,camus,male,1913-11-07,French Algeria,1960-01-04,France,https://en.wikipedia.org/wiki/Albert_Camus,"{'id': 'Q34670', 'url': 'https://www.wikidata.org/wiki/Q34670'}","['https://www.wikidata.org/wiki/Q34670', 'https://en.wikipedia.org/wiki/Albert_Camus']",1957,Literature,The Nobel Prize in Literature,1,1,1957-10-17,received,"for his important literary production, which with clear-sighted earnestness illuminates the problems of the human conscience in our times",208629,3056055,,44.0
516,Lester Bowles Pearson,Lester Bowles,Pearson,Lester Bowles Pearson,pearson,male,1897-04-23,Canada,1972-12-27,Canada,https://en.wikipedia.org/wiki/Lester_B._Pearson,"{'id': 'Q128604', 'url': 'https://www.wikidata.org/wiki/Q128604'}","['https://www.wikidata.org/wiki/Q128604', 'https://en.wikipedia.org/wiki/Lester_B._Pearson']",1957,Peace,The Nobel Peace Prize,1,1,1957-10-03,received,for his crucial contribution to the deployment of a United Nations Emergency Force in the wake of the Suez Crisis,208629,3056055,,60.0
68,Chen Ning Yang,Chen Ning,Yang,Chen Ning Yang,yang,male,1922-09-22,China,,,https://en.wikipedia.org/wiki/Chen_Ning_Yang,"{'id': 'Q181369', 'url': 'https://www.wikidata.org/wiki/Q181369'}","['https://www.wikidata.org/wiki/Q181369', 'https://en.wikipedia.org/wiki/Chen_Ning_Yang']",1957,Physics,The Nobel Prize in Physics,1,1/2,1957-10-31,received,for their penetrating investigation of the so-called parity laws which has led to important discoveries regarding the elementary particles,208629,3056055,Institute for Advanced Study,35.0
69,Tsung-Dao Lee,Tsung-Dao,Lee,Tsung-Dao (T.D.) Lee,lee,male,1926-11-24,China,2024-08-04,USA,https://en.wikipedia.org/wiki/Tsung-Dao_Lee,"{'id': 'Q183679', 'url': 'https://www.wikidata.org/wiki/Q183679'}","['https://www.wikidata.org/wiki/Q183679', 'https://en.wikipedia.org/wiki/Tsung-Dao_Lee']",1957,Physics,The Nobel Prize in Physics,2,1/2,1957-10-31,received,for their penetrating investigation of the so-called parity laws which has led to important discoveries regarding the elementary particles,208629,3056055,Columbia University,31.0
363,Daniel Bovet,Daniel,Bovet,Daniel Bovet,bovet,male,1907-03-23,Switzerland,1992-04-08,Italy,https://en.wikipedia.org/wiki/Daniel_Bovet,"{'id': 'Q115448', 'url': 'https://www.wikidata.org/wiki/Q115448'}","['https://www.wikidata.org/wiki/Q115448', 'https://en.wikipedia.org/wiki/Daniel_Bovet']",1957,Physiology or Medicine,The Nobel Prize in Physiology or Medicine,1,1,1957-10-24,received,"for his discoveries relating to synthetic compounds that inhibit the action of certain body substances, and especially their action on the vascular system and the skeletal muscles",208629,3056055,Istituto Superiore di Sanità (Chief Institute of Public Health),50.0
222,Frederick Sanger,Frederick,Sanger,Frederick Sanger,sanger,male,1918-08-13,United Kingdom,2013-11-19,United Kingdom,https://en.wikipedia.org/wiki/Frederick_Sanger,"{'id': 'Q151564', 'url': 'https://www.wikidata.org/wiki/Q151564'}","['https://www.wikidata.org/wiki/Q151564', 'https://en.wikipedia.org/wiki/Frederick_Sanger']",1958,Chemistry,The Nobel Prize in Chemistry,1,1,1958-10-28,received,"for his work on the structure of proteins, especially that of insulin",214559,2998180,University of Cambridge,40.0
629,Boris Pasternak,Boris,Pasternak,Boris Leonidovich Pasternak,pasternak,male,1890-02-10,Russia,1960-05-30,Russia,https://en.wikipedia.org/wiki/Boris_Pasternak,"{'id': 'Q41223', 'url': 'https://www.wikidata.org/wiki/Q41223'}","['https://www.wikidata.org/wiki/Q41223', 'https://en.wikipedia.org/wiki/Boris_Pasternak']",1958,Literature,The Nobel Prize in Literature,1,1,1958-10-28,restricted,for his important achievement both in contemporary lyrical poetry and in the field of the great Russian epic tradition,214559,2998180,,68.0
517,Georges Pire,Georges,Pire,Georges Pire,pire,male,1910-02-10,Belgium,1969-01-30,Belgium,https://en.wikipedia.org/wiki/Dominique_Pire,"{'id': 'Q158850', 'url': 'https://www.wikidata.org/wiki/Q158850'}","['https://www.wikidata.org/wiki/Q158850', 'https://en.wikipedia.org/wiki/Dominique_Pire']",1958,Peace,The Nobel Peace Prize,1,1,1958-11-10,received,for his efforts to help refugees to leave their camps and return to a life of freedom and dignity,214559,2998180,,48.0
70,Pavel A. Cherenkov,Pavel A.,Cherenkov,Pavel Alekseyevich Cherenkov,cerenkov,male,1904-07-28,Russia,1990-01-06,USSR,https://en.wikipedia.org/wiki/Pavel_Cherenkov,"{'id': 'Q76970', 'url': 'https://www.wikidata.org/wiki/Q76970'}","['https://www.wikidata.org/wiki/Q76970', 'https://en.wikipedia.org/wiki/Pavel_Cherenkov']",1958,Physics,The Nobel Prize in Physics,1,1/3,1958-10-28,received,for the discovery and the interpretation of the Cherenkov effect,214559,2998180,P.N. Lebedev Physical Institute,54.0
71,Igor Y. Tamm,Igor Y.,Tamm,Igor Yevgenyevich Tamm,tamm,male,1895-07-08,Russia,1971-04-12,USSR,https://en.wikipedia.org/wiki/Igor_Tamm,"{'id': 'Q155759', 'url': 'https://www.wikidata.org/wiki/Q155759'}","['https://www.wikidata.org/wiki/Q155759', 'https://en.wikipedia.org/wiki/Igor_Tamm']",1958,Physics,The Nobel Prize in Physics,3,1/3,1958-10-28,received,for the discovery and the interpretation of the Cherenkov effect,214559,2998180,Lomonosov Moscow State University,63.0
721,Il´ja M. Frank,Il´ja M.,Frank,Il´ja Mikhailovich Frank,frank,male,1908-10-23,Russia,1990-06-22,USSR,https://en.wikipedia.org/wiki/Ilya_Frank,"{'id': 'Q192703', 'url': 'https://www.wikidata.org/wiki/Q192703'}","['https://www.wikidata.org/wiki/Q192703', 'https://en.wikipedia.org/wiki/Ilya_Frank']",1958,Physics,The Nobel Prize in Physics,2,1/3,1958-10-28,received,for the discovery and the interpretation of the Cherenkov effect,214559,2998180,Lomonosov Moscow State University,50.0
