country_search,Year,State,United Kingdom %,Wikipedia %
Swaziland,2024,Massachusetts,0.0,100.0
Swaziland,2024,Michigan,0.0,100.0
Swaziland,2024,Minnesota,0.0,100.0
Swaziland,2024,Mississippi,0.0,100.0
Swaziland,2024,Missouri,0.0,100.0
Swaziland,2024,Montana,0.0,100.0
Swaziland,2024,Nebraska,0.0,100.0
Swaziland,2024,Nevada,0.0,100.0
Swaziland,2024,New Hampshire,0.0,100.0
Swaziland,2024,New Jersey,0.0,100.0
Swaziland,2024,New Mexico,0.0,100.0
Swaziland,2024,New York,0.0,100.0
Swaziland,2024,North Carolina,0.0,100.0
Swaziland,2024,North Dakota,0.0,100.0
Swaziland,2024,Ohio,0.0,100.0
Swaziland,2024,Oklahoma,0.0,100.0
Swaziland,2024,Oregon,0.0,100.0
Swaziland,2024,Pennsylvania,0.0,100.0
Swaziland,2024,Rhode Island,0.0,100.0
Swaziland,2024,South Carolina,0.0,100.0
Swaziland,2024,South Dakota,0.0,100.0
Swaziland,2024,Tennessee,0.0,100.0
Swaziland,2024,Texas,0.0,100.0
Swaziland,2024,Utah,0.0,100.0
Swaziland,2024,Vermont,0.0,100.0
Swaziland,2024,Virginia,0.0,100.0
Swaziland,2024,Washington,0.0,100.0
Swaziland,2024,West Virginia,0.0,100.0
Swaziland,2024,Wisconsin,0.0,100.0
Swaziland,2024,Wyoming,0.0,100.0
Ethiopia,2024,Alabama,6.0,94.0
Ethiopia,2024,Alaska,5.0,95.0
Ethiopia,2024,Arizona,5.0,95.0
Ethiopia,2024,Arkansas,5.0,95.0
Ethiopia,2024,California,5.0,95.0
Ethiopia,2024,Colorado,10.0,90.0
Ethiopia,2024,Connecticut,5.0,95.0
Ethiopia,2024,Delaware,5.0,95.0
Ethiopia,2024,District of Columbia,21.0,79.0
Ethiopia,2024,Florida,5.0,95.0
Ethiopia,2024,Georgia,12.0,88.0
Ethiopia,2024,Hawaii,4.0,96.0
Ethiopia,2024,Idaho,5.0,95.0
Ethiopia,2024,Illinois,5.0,95.0
Ethiopia,2024,Indiana,5.0,95.0
Ethiopia,2024,Iowa,8.0,92.0
Ethiopia,2024,Kansas,6.0,94.0
Ethiopia,2024,Kentucky,6.0,94.0
Ethiopia,2024,Louisiana,6.0,94.0
Ethiopia,2024,Maine,5.0,95.0
Ethiopia,2024,Maryland,18.0,82.0
Ethiopia,2024,Massachusetts,5.0,95.0
Ethiopia,2024,Michigan,5.0,95.0
Ethiopia,2024,Minnesota,16.0,84.0
Ethiopia,2024,Mississippi,6.0,94.0
Ethiopia,2024,Missouri,6.0,94.0
Ethiopia,2024,Montana,4.0,96.0
Ethiopia,2024,Nebraska,7.000000000000001,93.0
Ethiopia,2024,Nevada,10.0,90.0
Ethiopia,2024,New Hampshire,3.0,97.0
Ethiopia,2024,New Jersey,5.0,95.0
Ethiopia,2024,New Mexico,4.0,96.0
Ethiopia,2024,New York,5.0,95.0
Ethiopia,2024,North Carolina,7.000000000000001,93.0
Ethiopia,2024,North Dakota,7.000000000000001,93.0
Ethiopia,2024,Ohio,6.0,94.0
Ethiopia,2024,Oklahoma,5.0,95.0
Ethiopia,2024,Oregon,5.0,95.0
Ethiopia,2024,Pennsylvania,5.0,95.0
Ethiopia,2024,Rhode Island,4.0,96.0
Ethiopia,2024,South Carolina,5.0,95.0
Ethiopia,2024,South Dakota,15.0,85.0
Ethiopia,2024,Tennessee,6.0,94.0
Ethiopia,2024,Texas,8.0,92.0
Ethiopia,2024,Utah,4.0,96.0
Ethiopia,2024,Vermont,3.0,97.0
Ethiopia,2024,Virginia,14.000000000000002,86.0
Ethiopia,2024,Washington,9.0,91.0
Ethiopia,2024,West Virginia,4.0,96.0
Ethiopia,2024,Wisconsin,4.0,96.0
Ethiopia,2024,Wyoming,5.0,95.0
Fiji,2024,Alabama,8.0,92.0
Fiji,2024,Alaska,17.0,83.0
Fiji,2024,Arizona,11.0,89.0
Fiji,2024,Arkansas,9.0,91.0
Fiji,2024,California,14.000000000000002,86.0
Fiji,2024,Colorado,9.0,91.0
Fiji,2024,Connecticut,7.000000000000001,93.0
Fiji,2024,Delaware,8.0,92.0
Fiji,2024,District of Columbia,8.0,92.0
Fiji,2024,Florida,9.0,91.0
Fiji,2024,Georgia,9.0,91.0
Fiji,2024,Hawaii,34.0,66.0
Fiji,2024,Idaho,13.0,87.0
Fiji,2024,Illinois,7.000000000000001,93.0
Fiji,2024,Indiana,8.0,92.0
Fiji,2024,Iowa,8.0,92.0
Fiji,2024,Kansas,7.000000000000001,93.0
Fiji,2024,Kentucky,7.000000000000001,93.0
Fiji,2024,Louisiana,7.000000000000001,93.0
Fiji,2024,Maine,6.0,94.0
Fiji,2024,Maryland,7.000000000000001,93.0
Fiji,2024,Massachusetts,5.0,95.0
Fiji,2024,Michigan,7.000000000000001,93.0
Fiji,2024,Minnesota,7.000000000000001,93.0
Fiji,2024,Mississippi,8.0,92.0
Fiji,2024,Missouri,7.000000000000001,93.0
Fiji,2024,Montana,10.0,90.0
Fiji,2024,Nebraska,9.0,91.0
Fiji,2024,Nevada,12.0,88.0
Fiji,2024,New Hampshire,6.0,94.0
Fiji,2024,New Jersey,7.000000000000001,93.0
Fiji,2024,New Mexico,8.0,92.0
Fiji,2024,New York,8.0,92.0
Fiji,2024,North Carolina,8.0,92.0
Fiji,2024,North Dakota,10.0,90.0
Fiji,2024,Ohio,6.0,94.0
Fiji,2024,Oklahoma,8.0,92.0
Fiji,2024,Oregon,9.0,91.0
Fiji,2024,Pennsylvania,7.000000000000001,93.0
Fiji,2024,Rhode Island,7.000000000000001,93.0
Fiji,2024,South Carolina,7.000000000000001,93.0
Fiji,2024,South Dakota,9.0,91.0
Fiji,2024,Tennessee,7.000000000000001,93.0
Fiji,2024,Texas,10.0,90.0
Fiji,2024,Utah,14.000000000000002,86.0
Fiji,2024,Vermont,6.0,94.0
Fiji,2024,Virginia,7.000000000000001,93.0
Fiji,2024,Washington,10.0,90.0
Fiji,2024,West Virginia,7.000000000000001,93.0
Fiji,2024,Wisconsin,6.0,94.0
Fiji,2024,Wyoming,11.0,89.0
Finland,2024,Alabama,7.000000000000001,93.0
Finland,2024,Alaska,15.0,85.0
Finland,2024,Arizona,9.0,91.0
Finland,2024,Arkansas,9.0,91.0
Finland,2024,California,8.0,92.0
Finland,2024,Colorado,10.0,90.0
Finland,2024,Connecticut,8.0,92.0
Finland,2024,Delaware,9.0,91.0
Finland,2024,District of Columbia,9.0,91.0
Finland,2024,Florida,9.0,91.0
Finland,2024,Georgia,9.0,91.0
Finland,2024,Hawaii,7.000000000000001,93.0
Finland,2024,Idaho,12.0,88.0
Finland,2024,Illinois,8.0,92.0
Finland,2024,Indiana,7.000000000000001,93.0
Finland,2024,Iowa,10.0,90.0
Finland,2024,Kansas,8.0,92.0
Finland,2024,Kentucky,8.0,92.0
Finland,2024,Louisiana,8.0,92.0
Finland,2024,Maine,11.0,89.0
Finland,2024,Maryland,8.0,92.0
Finland,2024,Massachusetts,8.0,92.0
Finland,2024,Michigan,9.0,91.0
Finland,2024,Minnesota,16.0,84.0
Finland,2024,Mississippi,8.0,92.0
Finland,2024,Missouri,8.0,92.0
Finland,2024,Montana,12.0,88.0
Finland,2024,Nebraska,9.0,91.0
Finland,2024,Nevada,8.0,92.0
Finland,2024,New Hampshire,10.0,90.0
Finland,2024,New Jersey,8.0,92.0
Finland,2024,New Mexico,8.0,92.0
Finland,2024,New York,9.0,91.0
Finland,2024,North Carolina,9.0,91.0
Finland,2024,North Dakota,13.0,87.0
Finland,2024,Ohio,8.0,92.0
Finland,2024,Oklahoma,8.0,92.0
Finland,2024,Oregon,9.0,91.0
Finland,2024,Pennsylvania,8.0,92.0
Finland,2024,Rhode Island,8.0,92.0
Finland,2024,South Carolina,8.0,92.0
Finland,2024,South Dakota,11.0,89.0
Finland,2024,Tennessee,8.0,92.0
Finland,2024,Texas,10.0,90.0
Finland,2024,Utah,9.0,91.0
Finland,2024,Vermont,11.0,89.0
Finland,2024,Virginia,9.0,91.0
Finland,2024,Washington,9.0,91.0
Finland,2024,West Virginia,8.0,92.0
Finland,2024,Wisconsin,10.0,90.0
Finland,2024,Wyoming,13.0,87.0
France,2024,Alabama,54.0,46.0
France,2024,Alaska,54.0,46.0
France,2024,Arizona,55.00000000000001,45.0
France,2024,Arkansas,51.0,49.0
France,2024,California,56.00000000000001,44.0
France,2024,Colorado,59.0,41.0
France,2024,Connecticut,56.00000000000001,44.0
France,2024,Delaware,53.0,47.0
France,2024,District of Columbia,59.0,41.0
France,2024,Florida,60.0,40.0
France,2024,Georgia,59.0,41.0
France,2024,Hawaii,51.0,49.0
France,2024,Idaho,57.99999999999999,42.0
France,2024,Illinois,53.0,47.0
France,2024,Indiana,51.0,49.0
France,2024,Iowa,53.0,47.0
France,2024,Kansas,53.0,47.0
France,2024,Kentucky,53.0,47.0
France,2024,Louisiana,56.00000000000001,44.0
France,2024,Maine,60.0,40.0
France,2024,Maryland,53.0,47.0
France,2024,Massachusetts,55.00000000000001,45.0
France,2024,Michigan,52.0,48.0
France,2024,Minnesota,59.0,41.0
France,2024,Mississippi,51.0,49.0
France,2024,Missouri,52.0,48.0
France,2024,Montana,51.0,49.0
France,2024,Nebraska,52.0,48.0
France,2024,Nevada,55.00000000000001,45.0
France,2024,New Hampshire,54.0,46.0
France,2024,New Jersey,57.99999999999999,42.0
France,2024,New Mexico,51.0,49.0
France,2024,New York,56.99999999999999,43.0
France,2024,North Carolina,57.99999999999999,42.0
France,2024,North Dakota,48.0,52.0
France,2024,Ohio,50.0,50.0
France,2024,Oklahoma,51.0,49.0
France,2024,Oregon,51.0,49.0
France,2024,Pennsylvania,53.0,47.0
France,2024,Rhode Island,55.00000000000001,45.0
France,2024,South Carolina,56.99999999999999,43.0
France,2024,South Dakota,52.0,48.0
France,2024,Tennessee,54.0,46.0
France,2024,Texas,57.99999999999999,42.0
France,2024,Utah,56.00000000000001,44.0
France,2024,Vermont,54.0,46.0
France,2024,Virginia,56.99999999999999,43.0
France,2024,Washington,51.0,49.0
France,2024,West Virginia,47.0,53.0
France,2024,Wisconsin,49.0,51.0
France,2024,Wyoming,53.0,47.0
Gabon,2024,Alabama,1.0,99.0
Gabon,2024,Alaska,1.0,99.0
Gabon,2024,Arizona,0.0,100.0
Gabon,2024,Arkansas,0.0,100.0
Gabon,2024,California,0.0,100.0
Gabon,2024,Colorado,1.0,99.0
Gabon,2024,Connecticut,1.0,99.0
Gabon,2024,Delaware,1.0,99.0
Gabon,2024,District of Columbia,2.0,98.0
Gabon,2024,Florida,0.0,100.0
Gabon,2024,Georgia,1.0,99.0
Gabon,2024,Hawaii,0.0,100.0
Gabon,2024,Idaho,1.0,99.0
Gabon,2024,Illinois,0.0,100.0
Gabon,2024,Indiana,1.0,99.0
Gabon,2024,Iowa,1.0,99.0
Gabon,2024,Kansas,0.0,100.0
Gabon,2024,Kentucky,0.0,100.0
Gabon,2024,Louisiana,1.0,99.0
Gabon,2024,Maine,1.0,99.0
Gabon,2024,Maryland,1.0,99.0
Gabon,2024,Massachusetts,1.0,99.0
Gabon,2024,Michigan,0.0,100.0
Gabon,2024,Minnesota,1.0,99.0
Gabon,2024,Mississippi,1.0,99.0
Gabon,2024,Missouri,0.0,100.0
Gabon,2024,Montana,1.0,99.0
Gabon,2024,Nebraska,1.0,99.0
Gabon,2024,Nevada,1.0,99.0
Gabon,2024,New Hampshire,1.0,99.0
Gabon,2024,New Jersey,1.0,99.0
Gabon,2024,New Mexico,0.0,100.0
Gabon,2024,New York,1.0,99.0
Gabon,2024,North Carolina,1.0,99.0
Gabon,2024,North Dakota,1.0,99.0
Gabon,2024,Ohio,0.0,100.0
Gabon,2024,Oklahoma,1.0,99.0
Gabon,2024,Oregon,0.0,100.0
Gabon,2024,Pennsylvania,0.0,100.0
Gabon,2024,Rhode Island,1.0,99.0
Gabon,2024,South Carolina,1.0,99.0
Gabon,2024,South Dakota,0.0,100.0
Gabon,2024,Tennessee,0.0,100.0
Gabon,2024,Texas,1.0,99.0
Gabon,2024,Utah,1.0,99.0
Gabon,2024,Vermont,0.0,100.0
Gabon,2024,Virginia,1.0,99.0
Gabon,2024,Washington,0.0,100.0
Gabon,2024,West Virginia,1.0,99.0
Gabon,2024,Wisconsin,0.0,100.0
Gabon,2024,Wyoming,0.0,100.0
Gambia,2024,Alabama,1.0,99.0
Gambia,2024,Alaska,2.0,98.0
Gambia,2024,Arizona,1.0,99.0
Gambia,2024,Arkansas,1.0,99.0
Gambia,2024,California,0.0,100.0
Gambia,2024,Colorado,1.0,99.0
Gambia,2024,Connecticut,1.0,99.0
Gambia,2024,Delaware,1.0,99.0
Gambia,2024,District of Columbia,3.0,97.0
Gambia,2024,Florida,1.0,99.0
Gambia,2024,Georgia,2.0,98.0
Gambia,2024,Hawaii,1.0,99.0
Gambia,2024,Idaho,1.0,99.0
Gambia,2024,Illinois,1.0,99.0
Gambia,2024,Indiana,1.0,99.0
Gambia,2024,Iowa,1.0,99.0
Gambia,2024,Kansas,1.0,99.0
Gambia,2024,Kentucky,1.0,99.0
Gambia,2024,Louisiana,1.0,99.0
Gambia,2024,Maine,1.0,99.0
Gambia,2024,Maryland,3.0,97.0
Gambia,2024,Massachusetts,1.0,99.0
Gambia,2024,Michigan,1.0,99.0
Gambia,2024,Minnesota,2.0,98.0
Gambia,2024,Mississippi,1.0,99.0
Gambia,2024,Missouri,1.0,99.0
Gambia,2024,Montana,1.0,99.0
Gambia,2024,Nebraska,1.0,99.0
Gambia,2024,Nevada,1.0,99.0
Gambia,2024,New Hampshire,1.0,99.0
Gambia,2024,New Jersey,1.0,99.0
Gambia,2024,New Mexico,1.0,99.0
Gambia,2024,New York,2.0,98.0
Gambia,2024,North Carolina,1.0,99.0
Gambia,2024,North Dakota,1.0,99.0
Gambia,2024,Ohio,1.0,99.0
Gambia,2024,Oklahoma,1.0,99.0
Gambia,2024,Oregon,1.0,99.0
Gambia,2024,Pennsylvania,1.0,99.0
Gambia,2024,Rhode Island,2.0,98.0
Gambia,2024,South Carolina,1.0,99.0
Gambia,2024,South Dakota,1.0,99.0
Gambia,2024,Tennessee,1.0,99.0
Gambia,2024,Texas,1.0,99.0
Gambia,2024,Utah,1.0,99.0
Gambia,2024,Vermont,1.0,99.0
Gambia,2024,Virginia,1.0,99.0
Gambia,2024,Washington,2.0,98.0
Gambia,2024,West Virginia,1.0,99.0
Gambia,2024,Wisconsin,2.0,98.0
Gambia,2024,Wyoming,1.0,99.0
Georgia,2024,Alabama,92.0,8.0
Georgia,2024,Alaska,59.0,41.0
Georgia,2024,Arizona,59.0,41.0
Georgia,2024,Arkansas,73.0,27.0
Georgia,2024,California,49.0,51.0
Georgia,2024,Colorado,62.0,38.0
Georgia,2024,Connecticut,57.99999999999999,42.0
Georgia,2024,Delaware,66.0,34.0
Georgia,2024,District of Columbia,65.0,35.0
Georgia,2024,Florida,82.0,18.0
Georgia,2024,Georgia,99.0,1.0
Georgia,2024,Hawaii,56.00000000000001,44.0
Georgia,2024,Idaho,64.0,36.0
Georgia,2024,Illinois,60.0,40.0
Georgia,2024,Indiana,66.0,34.0
Georgia,2024,Iowa,66.0,34.0
Georgia,2024,Kansas,63.0,37.0
Georgia,2024,Kentucky,74.0,26.0
Georgia,2024,Louisiana,76.0,24.0
Georgia,2024,Maine,59.0,41.0
Georgia,2024,Maryland,64.0,36.0
Georgia,2024,Massachusetts,54.0,46.0
Georgia,2024,Michigan,63.0,37.0
Georgia,2024,Minnesota,54.0,46.0
Georgia,2024,Mississippi,86.0,14.000000000000002
Georgia,2024,Missouri,64.0,36.0
Georgia,2024,Montana,60.0,40.0
Georgia,2024,Nebraska,66.0,34.0
Georgia,2024,Nevada,59.0,41.0
Georgia,2024,New Hampshire,55.00000000000001,45.0
Georgia,2024,New Jersey,61.0,39.0
Georgia,2024,New Mexico,61.0,39.0
Georgia,2024,New York,55.00000000000001,45.0
Georgia,2024,North Carolina,78.0,22.0
Georgia,2024,North Dakota,61.0,39.0
Georgia,2024,Ohio,64.0,36.0
Georgia,2024,Oklahoma,66.0,34.0
Georgia,2024,Oregon,50.0,50.0
Georgia,2024,Pennsylvania,59.0,41.0
Georgia,2024,Rhode Island,56.99999999999999,43.0
Georgia,2024,South Carolina,88.0,12.0
Georgia,2024,South Dakota,60.0,40.0
Georgia,2024,Tennessee,85.0,15.0
Georgia,2024,Texas,67.0,33.0
Georgia,2024,Utah,56.00000000000001,44.0
Georgia,2024,Vermont,61.0,39.0
Georgia,2024,Virginia,65.0,35.0
Georgia,2024,Washington,47.0,53.0
Georgia,2024,West Virginia,69.0,31.0
Georgia,2024,Wisconsin,56.99999999999999,43.0
Georgia,2024,Wyoming,66.0,34.0
Germany,2024,Alabama,51.0,49.0
Germany,2024,Alaska,53.0,47.0
Germany,2024,Arizona,51.0,49.0
Germany,2024,Arkansas,47.0,53.0
Germany,2024,California,42.0,57.99999999999999
Germany,2024,Colorado,50.0,50.0
Germany,2024,Connecticut,43.0,56.99999999999999
Germany,2024,Delaware,45.0,55.00000000000001
Germany,2024,District of Columbia,42.0,57.99999999999999
Germany,2024,Florida,47.0,53.0
Germany,2024,Georgia,50.0,50.0
Germany,2024,Hawaii,43.0,56.99999999999999
Germany,2024,Idaho,53.0,47.0
Germany,2024,Illinois,48.0,52.0
Germany,2024,Indiana,47.0,53.0
Germany,2024,Iowa,51.0,49.0
Germany,2024,Kansas,48.0,52.0
Germany,2024,Kentucky,47.0,53.0
Germany,2024,Louisiana,44.0,56.00000000000001
Germany,2024,Maine,42.0,57.99999999999999
Germany,2024,Maryland,44.0,56.00000000000001
Germany,2024,Massachusetts,40.0,60.0
Germany,2024,Michigan,47.0,53.0
Germany,2024,Minnesota,46.0,54.0
Germany,2024,Mississippi,49.0,51.0
Germany,2024,Missouri,48.0,52.0
Germany,2024,Montana,48.0,52.0
Germany,2024,Nebraska,48.0,52.0
Germany,2024,Nevada,47.0,53.0
Germany,2024,New Hampshire,42.0,57.99999999999999
Germany,2024,New Jersey,45.0,55.00000000000001
Germany,2024,New Mexico,44.0,56.00000000000001
Germany,2024,New York,43.0,56.99999999999999
Germany,2024,North Carolina,51.0,49.0
Germany,2024,North Dakota,49.0,51.0
Germany,2024,Ohio,45.0,55.00000000000001
Germany,2024,Oklahoma,50.0,50.0
Germany,2024,Oregon,42.0,57.99999999999999
Germany,2024,Pennsylvania,44.0,56.00000000000001
Germany,2024,Rhode Island,41.0,59.0
Germany,2024,South Carolina,50.0,50.0
Germany,2024,South Dakota,51.0,49.0
Germany,2024,Tennessee,47.0,53.0
Germany,2024,Texas,50.0,50.0
Germany,2024,Utah,51.0,49.0
Germany,2024,Vermont,39.0,61.0
Germany,2024,Virginia,47.0,53.0
Germany,2024,Washington,43.0,56.99999999999999
Germany,2024,West Virginia,45.0,55.00000000000001
Germany,2024,Wisconsin,48.0,52.0
Germany,2024,Wyoming,49.0,51.0
Ghana,2024,Alabama,10.0,90.0
Ghana,2024,Alaska,9.0,91.0
Ghana,2024,Arizona,10.0,90.0
Ghana,2024,Arkansas,9.0,91.0
Ghana,2024,California,8.0,92.0
Ghana,2024,Colorado,11.0,89.0
Ghana,2024,Connecticut,18.0,82.0
Ghana,2024,Delaware,20.0,80.0
Ghana,2024,District of Columbia,20.0,80.0
Ghana,2024,Florida,10.0,90.0
Ghana,2024,Georgia,22.0,78.0
Ghana,2024,Hawaii,5.0,95.0
Ghana,2024,Idaho,9.0,91.0
Ghana,2024,Illinois,12.0,88.0
Ghana,2024,Indiana,10.0,90.0
Ghana,2024,Iowa,10.0,90.0
Ghana,2024,Kansas,8.0,92.0
Ghana,2024,Kentucky,9.0,91.0
Ghana,2024,Louisiana,12.0,88.0
Ghana,2024,Maine,7.000000000000001,93.0
Ghana,2024,Maryland,26.0,74.0
Ghana,2024,Massachusetts,14.000000000000002,86.0
Ghana,2024,Michigan,10.0,90.0
Ghana,2024,Minnesota,12.0,88.0
Ghana,2024,Mississippi,12.0,88.0
Ghana,2024,Missouri,10.0,90.0
Ghana,2024,Montana,7.000000000000001,93.0
Ghana,2024,Nebraska,10.0,90.0
Ghana,2024,Nevada,8.0,92.0
Ghana,2024,New Hampshire,6.0,94.0
Ghana,2024,New Jersey,18.0,82.0
Ghana,2024,New Mexico,8.0,92.0
Ghana,2024,New York,17.0,83.0
Ghana,2024,North Carolina,15.0,85.0
Ghana,2024,North Dakota,25.0,75.0
Ghana,2024,Ohio,15.0,85.0
Ghana,2024,Oklahoma,9.0,91.0
Ghana,2024,Oregon,7.000000000000001,93.0
Ghana,2024,Pennsylvania,11.0,89.0
Ghana,2024,Rhode Island,11.0,89.0
Ghana,2024,South Carolina,12.0,88.0
Ghana,2024,South Dakota,9.0,91.0
Ghana,2024,Tennessee,11.0,89.0
Ghana,2024,Texas,13.0,87.0
Ghana,2024,Utah,8.0,92.0
Ghana,2024,Vermont,8.0,92.0
Ghana,2024,Virginia,21.0,79.0
Ghana,2024,Washington,8.0,92.0
Ghana,2024,West Virginia,9.0,91.0
Ghana,2024,Wisconsin,6.0,94.0
Ghana,2024,Wyoming,12.0,88.0
Greece,2024,Alabama,31.0,69.0
Greece,2024,Alaska,31.0,69.0
Greece,2024,Arizona,31.0,69.0
Greece,2024,Arkansas,28.999999999999996,71.0
Greece,2024,California,27.0,73.0
Greece,2024,Colorado,31.0,69.0
Greece,2024,Connecticut,32.0,68.0
Greece,2024,Delaware,28.000000000000004,72.0
Greece,2024,District of Columbia,25.0,75.0
Greece,2024,Florida,34.0,66.0
Greece,2024,Georgia,34.0,66.0
Greece,2024,Hawaii,30.0,70.0
Greece,2024,Idaho,36.0,64.0
Greece,2024,Illinois,33.0,67.0
Greece,2024,Indiana,31.0,69.0
Greece,2024,Iowa,31.0,69.0
Greece,2024,Kansas,28.000000000000004,72.0
Greece,2024,Kentucky,30.0,70.0
Greece,2024,Louisiana,31.0,69.0
Greece,2024,Maine,28.999999999999996,71.0
Greece,2024,Maryland,30.0,70.0
Greece,2024,Massachusetts,30.0,70.0
Greece,2024,Michigan,30.0,70.0
Greece,2024,Minnesota,27.0,73.0
Greece,2024,Mississippi,28.999999999999996,71.0
Greece,2024,Missouri,28.999999999999996,71.0
Greece,2024,Montana,27.0,73.0
Greece,2024,Nebraska,30.0,70.0
Greece,2024,Nevada,30.0,70.0
Greece,2024,New Hampshire,32.0,68.0
Greece,2024,New Jersey,35.0,65.0
Greece,2024,New Mexico,25.0,75.0
Greece,2024,New York,48.0,52.0
Greece,2024,North Carolina,35.0,65.0
Greece,2024,North Dakota,28.999999999999996,71.0
Greece,2024,Ohio,30.0,70.0
Greece,2024,Oklahoma,27.0,73.0
Greece,2024,Oregon,25.0,75.0
Greece,2024,Pennsylvania,30.0,70.0
Greece,2024,Rhode Island,31.0,69.0
Greece,2024,South Carolina,34.0,66.0
Greece,2024,South Dakota,30.0,70.0
Greece,2024,Tennessee,32.0,68.0
Greece,2024,Texas,32.0,68.0
Greece,2024,Utah,28.999999999999996,71.0
Greece,2024,Vermont,25.0,75.0
Greece,2024,Virginia,31.0,69.0
Greece,2024,Washington,24.0,76.0
Greece,2024,West Virginia,28.999999999999996,71.0
Greece,2024,Wisconsin,30.0,70.0
Greece,2024,Wyoming,33.0,67.0
Grenada,2024,Alabama,6.0,94.0
Grenada,2024,Alaska,3.0,97.0
Grenada,2024,Arizona,3.0,97.0
Grenada,2024,Arkansas,9.0,91.0
Grenada,2024,California,2.0,98.0
Grenada,2024,Colorado,3.0,97.0
Grenada,2024,Connecticut,5.0,95.0
Grenada,2024,Delaware,6.0,94.0
Grenada,2024,District of Columbia,5.0,95.0
Grenada,2024,Florida,7.000000000000001,93.0
Grenada,2024,Georgia,7.000000000000001,93.0
Grenada,2024,Hawaii,2.0,98.0
Grenada,2024,Idaho,4.0,96.0
Grenada,2024,Illinois,3.0,97.0
Grenada,2024,Indiana,3.0,97.0
Grenada,2024,Iowa,4.0,96.0
Grenada,2024,Kansas,3.0,97.0
Grenada,2024,Kentucky,4.0,96.0
Grenada,2024,Louisiana,7.000000000000001,93.0
Grenada,2024,Maine,5.0,95.0
Grenada,2024,Maryland,5.0,95.0
Grenada,2024,Massachusetts,5.0,95.0
Grenada,2024,Michigan,3.0,97.0
Grenada,2024,Minnesota,3.0,97.0
Grenada,2024,Mississippi,80.0,20.0
Grenada,2024,Missouri,4.0,96.0
Grenada,2024,Montana,3.0,97.0
Grenada,2024,Nebraska,4.0,96.0
Grenada,2024,Nevada,3.0,97.0
Grenada,2024,New Hampshire,4.0,96.0
Grenada,2024,New Jersey,6.0,94.0
Grenada,2024,New Mexico,2.0,98.0
Grenada,2024,New York,10.0,90.0
Grenada,2024,North Carolina,5.0,95.0
Grenada,2024,North Dakota,3.0,97.0
Grenada,2024,Ohio,3.0,97.0
Grenada,2024,Oklahoma,3.0,97.0
Grenada,2024,Oregon,2.0,98.0
Grenada,2024,Pennsylvania,4.0,96.0
Grenada,2024,Rhode Island,5.0,95.0
Grenada,2024,South Carolina,5.0,95.0
Grenada,2024,South Dakota,3.0,97.0
Grenada,2024,Tennessee,8.0,92.0
Grenada,2024,Texas,4.0,96.0
Grenada,2024,Utah,2.0,98.0
Grenada,2024,Vermont,4.0,96.0
Grenada,2024,Virginia,4.0,96.0
Grenada,2024,Washington,2.0,98.0
Grenada,2024,West Virginia,3.0,97.0
Grenada,2024,Wisconsin,3.0,97.0
Grenada,2024,Wyoming,3.0,97.0
Guatemala,2024,Alabama,37.0,63.0
Guatemala,2024,Alaska,13.0,87.0
Guatemala,2024,Arizona,20.0,80.0
Guatemala,2024,Arkansas,30.0,70.0
Guatemala,2024,California,33.0,67.0
Guatemala,2024,Colorado,22.0,78.0
Guatemala,2024,Connecticut,31.0,69.0
Guatemala,2024,Delaware,30.0,70.0
Guatemala,2024,District of Columbia,25.0,75.0
Guatemala,2024,Florida,36.0,64.0
Guatemala,2024,Georgia,37.0,63.0
Guatemala,2024,Hawaii,8.0,92.0
Guatemala,2024,Idaho,18.0,82.0
Guatemala,2024,Illinois,21.0,79.0
Guatemala,2024,Indiana,20.0,80.0
Guatemala,2024,Iowa,26.0,74.0
Guatemala,2024,Kansas,25.0,75.0
Guatemala,2024,Kentucky,27.0,73.0
Guatemala,2024,Louisiana,25.0,75.0
Guatemala,2024,Maine,10.0,90.0
Guatemala,2024,Maryland,35.0,65.0
Guatemala,2024,Massachusetts,23.0,77.0
Guatemala,2024,Michigan,12.0,88.0
Guatemala,2024,Minnesota,18.0,82.0
Guatemala,2024,Mississippi,26.0,74.0
Guatemala,2024,Missouri,16.0,84.0
Guatemala,2024,Montana,11.0,89.0
Guatemala,2024,Nebraska,40.0,60.0
Guatemala,2024,Nevada,27.0,73.0
Guatemala,2024,New Hampshire,10.0,90.0
Guatemala,2024,New Jersey,35.0,65.0
Guatemala,2024,New Mexico,17.0,83.0
Guatemala,2024,New York,25.0,75.0
Guatemala,2024,North Carolina,27.0,73.0
Guatemala,2024,North Dakota,15.0,85.0
Guatemala,2024,Ohio,16.0,84.0
Guatemala,2024,Oklahoma,27.0,73.0
Guatemala,2024,Oregon,17.0,83.0
Guatemala,2024,Pennsylvania,19.0,81.0
Guatemala,2024,Rhode Island,47.0,53.0
Guatemala,2024,South Carolina,27.0,73.0
Guatemala,2024,South Dakota,32.0,68.0
Guatemala,2024,Tennessee,35.0,65.0
Guatemala,2024,Texas,32.0,68.0
Guatemala,2024,Utah,21.0,79.0
Guatemala,2024,Vermont,9.0,91.0
Guatemala,2024,Virginia,31.0,69.0
Guatemala,2024,Washington,15.0,85.0
Guatemala,2024,West Virginia,12.0,88.0
Guatemala,2024,Wisconsin,12.0,88.0
Guatemala,2024,Wyoming,18.0,82.0
Guinea,2024,Alabama,21.0,79.0
